source_id,candidate,final_label,reason,food_ja,food_en,direction,quote,rationale,batch
karada_onkatsu,豆腐は冷やすが,include,,豆腐,tofu,cool,豆腐は冷やすが、納豆は温める。,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
karada_onkatsu,黒砂糖,include,,黒砂糖,brown sugar,warm,白砂糖（体を冷やす）の代わりに使える天然甘味料,entry-(b) / A5 系（方向の読み・スパンは健全）: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=no-direction / c2=no-direction）,
karada_onkatsu,🌱 生しょうが,include,,生しょうが,raw ginger,warm,体の表面をすぐに温める一時的な効果,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
karada_onkatsu,🌱 生しょうが（ジンゲロール）,include,,生しょうが,ginger (raw),warm,"🌱 生しょうが（ジンゲロール）
体の表面をすぐに温める一時的な効果",A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
karada_onkatsu,🔥 加熱・乾燥しょうが,include,,加熱・乾燥しょうが,dried ginger,warm,体の芯から持続的に温める効果が高まる,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
karada_onkatsu,🥕 根菜,include,,根菜,root vegetables,warm,根菜・いも類は温活の基本食材。,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
karada_onkatsu,🫚 乾燥しょうがパウダー,include,,乾燥しょうがパウダー,ginger powder (dried),warm,加熱・乾燥でショウガオールが増加。味噌汁・紅茶・白湯に入れるだけで手軽に温活◎,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
kawashimaya,冬野菜,include,,冬野菜,winter vegetables,warm,厳しい環境で育った冬野菜は、体を温める代表的な食材です。,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
kawashimaya,南国フルーツ,include,,南国フルーツ,tropical fruit,cool,夏野菜や南国フルーツ、冷たい食べ物は、温活中は絶対ダメでしょうか？,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
kawashimaya,根菜類,include,,根菜類,root vegetables,warm,根菜類などの冬野菜,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
kawashimaya,根菜類などの冬野菜,include,,根菜類などの冬野菜,root vegetables and other winter vegetables,warm,厳しい環境で育った冬野菜は、体を温める代表的な食材です。,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
kawashimaya,生姜には体を温める成分「ショウガオール」が豊富に含まれています,include,,生姜,ginger,warm,生姜には体を温める成分「ショウガオール」が豊富に含まれています。,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
kawashimaya,薬味,include,,薬味,aromatic condiments,warm,ネギなどの薬味を加えれば、さらに温活効果がアップ,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
kracie,きゅうり等,include,,きゅうり,cucumber,cool,きゅうり等の水分の多い夏野菜,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
kracie,スイカ等,include,,スイカ,watermelon,cool,バナナ、スイカ等の南国フルーツ,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
kracie,寒い地方で採れるフルーツ,include,,寒い地方で採れるフルーツ,fruit grown in cold regions,warm,寒い地方で採れるフルーツ,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
macaroni,体を冷やす野菜,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
macaroni,地面より下にできる野菜,include,,地面より下にできる野菜,root vegetables,warm,地面より下にできる野菜も体を温めるはたらきがありますよ,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
macaroni,夏野菜,include,,夏野菜,summer vegetables,cool,夏野菜の代表であるきゅうり・トマト・なすをはじめ、レタスやほうれんそうが挙げられます。,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
macrobiotic_rashinban,きかせたり酢,include,,酢,vinegar,cool,香辛料をきかせたり酢を使ったりすると陰性になります,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
macrobiotic_rashinban,きゅうり,include,,きゅうり,cucumber,cool,きゅうり,entry-(b) 方向チャネル: 台帳 neutral vs claims.csv cool。A9（散文が9段階スケールに勝つ）の根拠が claims.csv そのものなのでclaims の cool を採る,
macrobiotic_rashinban,ごぼう,include,,ごぼう,burdock root,warm,ごぼう,entry-(b) 方向チャネル: 台帳 neutral vs claims.csv warm。A9（散文が9段階スケールに勝つ）の根拠が claims.csv そのものなのでclaims の warm を採る,
macrobiotic_rashinban,にんじん,include,,にんじん,carrot,warm,にんじん,RD-4 不変条件: macrobiotic_rashinban/にんじん が neutral と warm の2行を持っとった。短い方を行にし (rule 2)、方向は claims.csv の warm を採る,
macrobiotic_rashinban,カボチャは陽性野菜の代表格ですが,include,,カボチャ,pumpkin,warm,カボチャは陽性野菜の代表格ですが,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
macrobiotic_rashinban,ジネンジョ,include,,ジネンジョ,jinenjo (mountain yam),warm,ジネンジョ,entry-(b) 方向チャネル: 台帳 neutral vs claims.csv warm。A9（散文が9段階スケールに勝つ）の根拠が claims.csv そのものなのでclaims の warm を採る,
macrobiotic_rashinban,タケノコ,include,,タケノコ,bamboo shoot,cool,タケノコはとても短い間に上に伸びるので陰性で,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
macrobiotic_rashinban,タケノコはとても短い間に上に伸びるので陰性で,include,,タケノコ,bamboo shoot,cool,タケノコはとても短い間に上に伸びるので陰性で,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
macrobiotic_rashinban,下に向かって育つにんじんは陽性と言えます,exclude,duplicate,,,,,RD-4 不変条件: macrobiotic_rashinban/にんじん の行は `にんじん` が持つ。§9.4 rule 7,
macrobiotic_rashinban,人参,include,,人参,carrot,warm,人参,entry-(b) 方向チャネル: 台帳 neutral vs claims.csv warm。A9（散文が9段階スケールに勝つ）の根拠が claims.csv そのものなのでclaims の warm を採る,
macrobiotic_rashinban,全粒の穀物が食物の中でももっとも中庸でバランスがとれていて,include,,全粒の穀物,whole grain,neutral,全粒の穀物が食物の中でももっとも中庸でバランスがとれていて,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
macrobiotic_rashinban,刺激の強くない飲み物,include,,刺激の強くない飲み物,mild (low-stimulant) beverages,neutral,刺激の強くない飲み物,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
macrobiotic_rashinban,塩,exclude,no-direction,,,,,「塩がきいている（しょっぱい）と陽性」の 陽性 は**味**に付いとる。同ソース L177「酸っぱい、辛いは陰性です」が明示的に味の話なんが並行証拠。凍結 claims.csv は 精製塩(warm) を別リストから持つが**裸の 塩 は持たん**。c2 の判断,
macrobiotic_rashinban,小豆の方が小さくて赤いので大豆より陽性と言えます,exclude,duplicate,,,,,RD-4 不変条件: macrobiotic_rashinban/小豆 の行は `小豆` が持つ。§9.4 rule 7,
macrobiotic_rashinban,根菜,include,,根菜,root vegetable,warm,下に向かって育つにんじんは陽性と言えます。この性質から、一般的に根菜類は陽性と言えます。,A9 の uniform 適用漏れ: 同一ソースの `根菜類` は warm に着地しとるのに `根菜` だけ neutral やと、1つの列挙について台帳が自己矛盾する。claims.csv は macrobiotic に root vegetable 行を持たんので、A9 の根拠(散文「根菜類は陽性」)を直接当てる,
macrobiotic_rashinban,根菜類,include,,根菜類,root vegetables,warm,根菜類は陽性,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
macrobiotic_rashinban,根菜類は陽性と言えます,include,,根菜類,root vegetable,warm,根菜類は陽性と言えます,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
macrobiotic_rashinban,玄米,include,,玄米,brown rice,neutral,もっともバランスがとれているはずの「玄米」,A9: claims.csv が macrobiotic の ごぼう／にんじん／玉ネギ／ジネンジョ を **warm** で coding しとる（quote =「根菜（ごぼう、玉ネギ、にんじん、ジネンジョ）……７」）＝散文が9段階スケールに勝つ,
macrobiotic_rashinban,玉ねぎ,include,,玉ねぎ,onion,warm,玉ねぎ,entry-(b) 方向チャネル: 台帳 neutral vs claims.csv warm。A9（散文が9段階スケールに勝つ）の根拠が claims.csv そのものなのでclaims の warm を採る,
macrobiotic_rashinban,玉ネギ,include,,玉ネギ,onion,warm,玉ネギ,entry-(b) 方向チャネル: 台帳 neutral vs claims.csv warm。A9（散文が9段階スケールに勝つ）の根拠が claims.csv そのものなのでclaims の warm を採る,
oitr,いわし缶,include,,いわし缶,canned sardine,warm,🐟 サバ缶・いわし缶,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,カプサイシン（唐辛子）,include,,唐辛子,chili pepper,warm,唐辛子に含まれるカプサイシンは、体を内側からアクティブに温める働きが注目されており、体が温まりやすいのが特徴です。,A6: claims.csv は prezo の ほうじ茶 のみを持ち 番茶 を持たん（quote は「ほうじ茶（番茶）」）＝括弧内は言い換え。程度変化（ドライフルーツ「弱くなる」）は claims に無く、明示的な側の変更（干し柿「変わります」）,
oitr,サラダチキン,include,,サラダチキン,salad chicken,warm,🥚 ゆで卵・サラダチキン,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,スパイス・調味料,include,,スパイス・調味料,spices and seasonings,warm,体を温める食材は薬膳の考え方に基づき「陽性食品」と分類されます。,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,冬野菜,include,,冬野菜,winter vegetables,warm,寒い地域・季節に育つもの（根菜・冬野菜）は温め,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,加熱した生姜,include,,生姜,ginger,warm,加熱した生姜の方がショウガオールが多くなるため、スープや炒め物に使うことでより温め効果が得やすいとされています。,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
oitr,即席スープ,include,,即席スープ,instant soup,warm,🍵 カップ味噌汁・即席スープ,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,味噌汁,exclude,serving-temperature,,,,,A8: §9.4 rule 6 の根拠が §8 の kracie 白湯/生姜湯 裁定そのもので、§9.5 の vehicle 例も「朝の味噌汁」。claims.csv は oitr 味噌汁/生姜湯/スープ 0・kracie 白湯/生姜湯 0・bas,
oitr,寒冷地の果物,include,,寒冷地の果物,cold-region fruit,warm,寒冷地の果物・ナッツ,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,寒冷地の果物・ナッツ,include,,寒冷地の果物・ナッツ,cold-region fruits and nuts,warm,寒い地域で育つ果物・種実類は体を温めるとされる。ビタミンEも豊富で内側からのめぐりをサポート,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,果物,exclude,no-direction,,,,,D61 の head noun。方向は `寒冷地の果物`(warm) と `南国の果物`/`南国果物`(cool) が担っとって（両方とも別候補として include 済）、裸の `果物` はその残骸。c2 の判断を採る。凍結 claims.csv も oitr に 果物 を持たん,
oitr,根菜・冬野菜,include,,根菜・冬野菜,root and winter vegetables,warm,「寒い地域・季節に育つもの（根菜・冬野菜）は温め」,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,生姜入りスープ,exclude,serving-temperature,,,,,A8: §9.4 rule 6 の根拠が §8 の kracie 白湯/生姜湯 裁定そのもので、§9.5 の vehicle 例も「朝の味噌汁」。claims.csv は oitr 味噌汁/生姜湯/スープ 0・kracie 白湯/生姜湯 0・bas,
oitr,生姜湯,exclude,serving-temperature,,,,,A8: §9.4 rule 6 の根拠が §8 の kracie 白湯/生姜湯 裁定そのもので、§9.5 の vehicle 例も「朝の味噌汁」。claims.csv は oitr 味噌汁/生姜湯/スープ 0・kracie 白湯/生姜湯 0・bas,
oitr,良質なたんぱく質,include,,良質なたんぱく質,quality protein,warm,筋肉量を維持するために良質なたんぱく質を毎日摂ることが、長期的な温活の土台になります。,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,薬味,include,,薬味,aromatic condiments,warm,体を温める食材は根菜・薬味（生姜・ねぎ）,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,薬味・香味野菜,include,,薬味・香味野菜,aromatic vegetables and flavorings,warm,生姜のジンゲロール・ショウガオールは内側からのめぐりが期待される代表的な温活食材,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,調味料,include,,調味料,seasonings,warm,スパイス・調味料,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,香味野菜,include,,香味野菜,aromatic vegetables,warm,薬味・香味野菜,A3: claims.csv の food_ja に `・` を含む行は 649中0、`（）` を含む行は6。→ `・` 複合は構成要素に割る（c2）／`（）` 複合は1行のまま（c1）,
oitr,🌿 甘酒,include,,甘酒,amazake,warm,🌿 甘酒（無加糖）,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,🍵 カップ味噌汁,include,,カップ味噌汁,cup miso soup,warm,🍵 カップ味噌汁・即席スープ,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,🐟 サバ缶,include,,サバ缶,canned mackerel,warm,🐟 サバ缶・いわし缶,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,🥚 ゆで卵,include,,ゆで卵,boiled egg,warm,🥚 ゆで卵・サラダチキン,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,🥜 ミックスナッツ,include,,ミックスナッツ,mixed nuts,warm,🥜 ミックスナッツ,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
oitr,🫚 生姜入りドリンク,exclude,serving-temperature,,,,,A8: §9.4 rule 6 の根拠が §8 の kracie 白湯/生姜湯 裁定そのもので、§9.5 の vehicle 例も「朝の味噌汁」。claims.csv は oitr 味噌汁/生姜湯/スープ 0・kracie 白湯/生姜湯 0・bas,
onkatsu_note,└味噌,include,,味噌,miso,warm,└味噌・納豆・ぬか漬け（腸内環境を整えて代謝をサポートするとされています）,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
onkatsu_note,└小豆,include,,小豆,adzuki bean,warm,└小豆・黒豆・かぼちゃ・にんじん・ひじきなど,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
onkatsu_note,おにぎり,include,,おにぎり,rice ball,warm,コンビニ温活フードの選び方,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
onkatsu_note,にんにく,include,,にんにく,garlic,warm,血行をサポートする食材（生姜・にんにく・ビタミンE）,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,ほうじ茶,include,,ほうじ茶,hojicha,warm,冷え対策に向いている飲み物,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,ゆでたまご,include,,ゆでたまご,boiled egg,warm,コンビニ温活フードの選び方,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
onkatsu_note,アイス類,exclude,serving-temperature,,,,,A8: §9.4 rule 6 の根拠が §8 の kracie 白湯/生姜湯 裁定そのもので、§9.5 の vehicle 例も「朝の味噌汁」。claims.csv は oitr 味噌汁/生姜湯/スープ 0・kracie 白湯/生姜湯 0・bas,
onkatsu_note,アルコール自体,include,,アルコール,alcohol,cool,アルコール自体は一時的に温かく感じても深部体温を下げることがあるため、飲みすぎには注意が必要です。,A2: 凍結 claims.csv が4形すべての癒着食品を、癒着したままの quote で拾っとる（yomeishu 6/6・kracie 5/5・hiesyo_com 5/5・onkatsu_note の `└小豆` は quote が「└小豆,
onkatsu_note,スパイス,include,,スパイス,spices,warm,血行をサポートするスパイスも、冷え対策に役立つとされています。,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,ヒハツ,include,,ヒハツ,long pepper,warm,血行をサポートするスパイスも、冷え対策に役立つとされています。,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,フェンネル,include,,フェンネル,fennel,warm,血行をサポートするスパイスも、冷え対策に役立つとされています。,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,八角,include,,八角,star anise,warm,血行をサポートするスパイスも、冷え対策に役立つとされています。,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,含む日本酒,include,,日本酒,sake,warm,アミノ酸を含む日本酒や、ポリフェノール豊富な赤ワインが比較的向いている,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
onkatsu_note,夏野菜,include,,夏野菜,summer vegetables,cool,夏野菜は食べる量を控えめにするか、加熱して食べるなどの工夫が必要です,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
onkatsu_note,日本酒か赤ワイン,include,,赤ワイン,red wine,warm,アミノ酸を含む日本酒や、ポリフェノール豊富な赤ワインが比較的向いている,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
onkatsu_note,根菜スープ,include,,根菜スープ,root vegetable soup,warm,お米・根菜スープ・ゆでたまご,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
onkatsu_note,甘酒,include,,甘酒,amazake,warm,冷え対策に向いている飲み物,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,生姜（加熱）,include,,生姜（加熱）,ginger,warm,根菜類・生姜（加熱）・発酵食品,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
onkatsu_note,豚汁,include,,豚汁,pork miso soup,warm,豚肉のビタミンB群・根菜の食物繊維・味噌の発酵成分が揃う豚汁は、一度に多くの温活食材を摂れる一品,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
onkatsu_note,黒豆茶,include,,黒豆茶,black soybean tea,warm,冷え対策に向いている飲み物,A4: claims.csv が onkatsu_note の にんにく／ほうじ茶／黒豆茶 を 「血行をサポートする食材」「冷え対策に向いている飲み物」の quote で warm に coding しとる。D60 の文法テストは目的名詞一般に及ぶ,
prezo,2.体を温める野菜,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
prezo,3.体を温める果物,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
prezo,5.体を温める香辛料,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
prezo,さつまいもや小松菜,include,,さつまいも,sweet potato,warm,さつまいもや小松菜、にら、チーズなどは体を温める食べ物のひとつです,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
prezo,にんじんやしょうが,include,,しょうが,ginger,warm,しょうがには発汗を促す作用があり体の芯から温めてくれます,entry-(b) / A2 癒着スパン: claims.csv が持つ帰属を両コーダーが一致で落とした（c1=fragment / c2=fragment）,
prezo,体を温める果物,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
prezo,体を温める野菜,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
prezo,体を温める香辛料,exclude,not-food,,,,,A7: claims.csv の food_ja で 体を温め/体を冷や/陰性/陽性/温活 を含む行は 649中0。一方 葉物野菜・ナッツ類・香辛料・海藻・生野菜・食品添加物 など実在クラスは17行ある。→ 方向語つきの総称ラベルは食品にせん／実在,
prezo,焼き魚,include,,焼き魚,grilled fish,warm,体を温めるおすすめの料理には次のものがあります,A1: §9.5 が明文で「『体が温まる！おすすめ温活レシピ』predicates it of the recipes as a group」と書いとる。見出しによる群述語は protocol 自身が認めとる。⚠️ claims.csv には料理が,
prezo,焼き魚（赤身魚・青魚）,include,,焼き魚（赤身魚・青魚）,grilled fish (red-meat fish/blue-backed fish),warm,焼き魚（赤身魚・青魚）,A6: claims.csv は prezo の ほうじ茶 のみを持ち 番茶 を持たん（quote は「ほうじ茶（番茶）」）＝括弧内は言い換え。程度変化（ドライフルーツ「弱くなる」）は claims に無く、明示的な側の変更（干し柿「変わります」）,
