source_id,line_no,candidate,paths,coder1,coder2,adjudicated,final_label,reason,sublabels,food_ja,food_en,direction,quote
hiesyo_com,83,りいれています,prose|wrapped,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,83,含めさまざまな,prose|wrapped,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,83,環境から,prose|wrapped,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,83,自然,prose|wrapped,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,83,身体,prose|wrapped,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,83,身体は食べ物を含めさまざまなものを自然の環境からとりいれています,prose|wrapped,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,84,という意味です,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,あった食べ物,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,そ,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,その土地,list|prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,85,その季節にあった食べ物をとることが大切になります,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,なじみ,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,るこ,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,人,prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,85,人がその環境になじみ,list|prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,健康に暮らしていくには,list|prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,85,土地,prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,85,季節,prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,85,暮らしていく,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,いる土地,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,きるだけ国産,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,しましょう,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,しまし住ん,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,できるだけ国産の食べ物を,list|prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,でとれるものなら理想的ですが,list|prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,なら理想的,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,れる,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,旬,prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,86,旬の時期に食べるようにしましょう,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,旬の時期に食べるようにしまし住んでいる土地でとれるものなら理想的ですが,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,86,時期,prose|wrapped,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,86,食べるよう,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,きゅうり,prose,exclude,exclude,False,exclude,no-direction,,,,,
hiesyo_com,87,しっかり選ぶこ,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,しっかり選ぶことが必要ですね,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,しっかり選ぶことが必要ですね。,list,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,世界各地からあらゆる食べ物,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,世界各地からあらゆる食べ物が集まり,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,冬,prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,87,冬でもきゅうりやトマトなど夏野菜が食べられる時代だからこそ,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,夏野菜,prose,exclude,exclude,False,exclude,no-direction,,,,,
hiesyo_com,87,必要,prose,exclude,exclude,False,exclude,not-food,,,,,
hiesyo_com,87,集まり,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,87,食べられる時代だからこそ,prose,exclude,exclude,False,exclude,fragment,,,,,
hiesyo_com,88,関連記事,line|prose|scoped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,88,関連記事梅雨,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,89,冷え,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,89,梅雨,line|prose|scoped|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,89,梅雨明け,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,89,梅雨梅雨,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,89,梅雨梅雨と冷えと梅雨明け,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,「梅雨冷え」,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,いうそう,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,いう気温,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,うっかり雨,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,この時期は,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,この気温差のせいで薄着の上にうっかり雨に濡れてしまうと,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,してしまうこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,せい,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,という気温の変化が繰り返されます,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,上,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,低下するこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,体を冷やしてしまうことが...,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,変化,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,寒くなる,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,晴れた日,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,晴れた日は蒸し暑く,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,梅雨と冷えと梅雨明け,line|prose|scoped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,梅雨明け梅雨冷え梅雨,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,気温差,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,濡れてしまう,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,続いて気温,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,続く,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,繰り返されます,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,蒸し暑く,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,薄着,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,雨,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,90,雨が続くと寒くなる,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,91,...冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,91,体を冷やしてしまうことが...冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,91,梅雨冷え梅雨,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,91,梅雨冷え梅雨で雨が続いて気温が低下することを「梅雨冷え」というそうです,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,92,9つ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,92,ツボ,line|prose|scoped|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,92,冷え症,line|prose|scoped|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,92,冷え症ココだけ押さえて,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,92,魔法,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,92,魔法の9つのツボ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,93,ココだけ押さえて,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,「手,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,きるこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,ご紹介,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,じんわり血行,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,じんわり血行が促されていくのは体感できること...,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,じんわり血行が促されていくのは体感できること...冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,ひら,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,ツボ」不調,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,ツボ押し,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,ツボ押しの効果とはツボを押すことで神経が刺激され,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,ポイント日常,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,休憩時間,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,休憩時間や通勤途中に押してスッキリする手のひらのツボをご紹介,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,体感,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,促されていく,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,刺激され,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,効果,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,和らげる9つ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,押してスッキリする手,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,押すこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,数分間,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,気軽,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,神経,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,試せるセルフケア,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,94,通勤途中,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,95,こわい疾患7選,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,95,ダメ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,95,冷え症冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,95,冷え症冷え症を放っておくとダメ,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,95,放っておく,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,7割以上,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,あります,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,こわい疾患7選冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,こわい疾患7選冷え症がもたらす恐ろしい疾患冷えが原因となり症状や病気を悪化,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,たらす恐ろしい疾患冷え,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,なり症状,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,冷え...,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,冷え症を放っておくとダメ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,十分な結果,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,原因,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,及ぼす冷え,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,各種疾患,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,各種疾患に及ぼす冷えの影響一般的に女性の7割以上が冷え...,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,女性,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,影響一般的,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,得られない場合,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,悪化,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,有用,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,深めるこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,漢方医学,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,漢方医学の理解を深めることが疾病予防に有用です,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,現代医学的対応だけ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,現代医学的対応だけでは十分な結果が得られない場合,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,理解,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,疾病予防,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,病気,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,発症させるこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,96,発症させることがあります,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,97,冷え...冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,97,冷え症がもたらす恐ろしい疾患冷えが原因となり症状や病気を悪化,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,97,各種疾患に及ぼす冷えの影響一般的に女性の7割以上が冷え...冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,98,じめる簡単冷え症改善レシピ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,98,冷え症今から,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,98,冷え症今からはじめる簡単冷え症改善レシピ,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,98,～衣食住～,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,3つ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,3つの首を温める冷え対策の一つ目は,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,「3つ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,ある為,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,この部分を温める事で決行が良くなります,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,ころ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,アーム...,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,ネックウォーマー,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,一つ目,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,今から,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,今からはじめる簡単冷え症改善レシピ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,住から温める方法温める場所,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,住から温める方法（衣）温める場所,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,住から温める方法（衣）温める場所を見極める,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,太い動脈,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,太い動脈が皮膚に近いところにある為,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,室内,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,室内ではネックウォーマーやアーム...,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,手首,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,決行,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,温めるこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,温める事,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,温める冷え対策,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,皮膚,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,良くなります,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,衣,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,見極める,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,足首,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,足首の「3つの首」を温めること,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,近い,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,部分,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,食,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,首,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,首」,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,99,～衣食住～衣,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,100,アーム...スポーツ,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,100,室内ではネックウォーマーやアーム...スポーツ,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,101,スポーツ,line|prose|scoped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,101,スポーツ男,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,101,スポーツ男も冷える,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,101,冷える,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,102,男,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,102,男も冷える,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,102,男も冷える！,line,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,“冷え”,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,“冷え”といえば女性の問題というイメージが強いですが,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,いうイメージ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,いえば女性,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,さら,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,さらに,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,すい高齢,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,もともと冷えやすい高齢の男性だけでなく,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,働き盛り,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,働き盛りの若い男性にも増えてきているようです,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,問題,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,増えてきています,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,増えてきているよう,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,増加している男性,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,増加している男性の冷え性,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,女性より,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,強い,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,悩む方,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,男性,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,男性だけ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,男性は女性よりも冷え...,list|prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,男性は女性よりも冷え...冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,若い男性,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,近年,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,103,近年は男性にも冷えに悩む方が増えてきています,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,104,冷え症巻くだけ,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,104,冷え症巻くだけで痩せる,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,104,噂,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,104,噂の腹巻,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,104,痩せる,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,104,腹巻,line|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,105,巻くだけ,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,105,巻くだけで痩せる,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,105,巻くだけで痩せる？！噂の腹巻！,line,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,...ココだけ押さえて,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,5つ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,あらゆる身体,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,き,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,してよく知られている,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,ない,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,スゴイ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,下痢,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,下痢の予防ではないで...,list|prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,下痢の予防ではないで...ココだけ押さえて,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,不調,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,中心部,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,予防,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,体温,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,冷えが原因のあらゆる身体の不調を改善する効果があります,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,冷え対策,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,効果腹巻,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,効率よく上げるこ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,改善する効果,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,生理痛,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,生理痛の緩和,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,緩和,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,腹巻き効果,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,腹巻き効果がスゴイ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,腹巻の効果としてよく知られているのが,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,身体の中心部を温めることで体温を効率よく上げることができ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,驚き,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,106,驚きの5つの効果腹巻は,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,108,～衣食住～ホーム,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,109,ホーム,line|prose|scoped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,109,ホーム冷え症,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,110,冷え症最近,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,110,冷え症最近の投稿,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,110,投稿,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,111,ぶ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,111,ブログ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,111,恒例夏イベントBBQ川遊び編,prose|scoped|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,111,投稿第三十一回,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,111,最近の投稿,line|prose|scoped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,111,最近の投稿第三十一回がぶがブログ【恒例夏イベントBBQ川遊び編】,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,ダイエット日記そ,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,ダイエット日記その4.3,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,ブログ真,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,第三十一回,prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,第三十一回がぶがブログ,line|scoped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,第三十一回がぶがブログ【恒例夏イベントBBQ川遊び編】,prose,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,112,第三十一回がぶがブログ【恒例夏イベントBBQ川遊び編】真,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,113,4.35.6.7月編,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,113,ダイエット日記その4.35.6.7月編,wrapped,exclude,exclude,False,exclude,navigation,,,,,
hiesyo_com,113,真,list|prose|wrapped,exclude,exclude,False,exclude,navigation,,,,,
